country_id,Year,number_of_deaths
40,2010,528
40,2011,509
40,2012,487
40,2013,462
40,2014,441
40,2015,421
40,2016,403
40,2017,385
40,2018,368
40,2019,354
41,1990,1964
41,1991,1983
41,1992,2004
41,1993,2024
41,1994,2055
41,1995,2088
41,1996,2126
41,1997,2167
41,1998,2209
41,1999,2255
41,2000,2301
41,2001,2343
41,2002,2390
41,2003,2440
41,2004,2482
41,2005,2521
41,2006,2542
41,2007,2566
41,2008,2579
41,2009,2587
41,2010,2579
41,2011,2552
41,2012,2493
41,2013,2417
41,2014,2337
41,2015,2231
41,2016,2102
41,2017,1980
41,2018,1892
41,2019,1823
42,1990,3
42,1991,3
42,1992,2
42,1993,2
42,1994,2
42,1995,2
42,1996,2
42,1997,2
42,1998,2
42,1999,2
42,2000,1
42,2001,1
42,2002,1
42,2003,1
42,2004,1
42,2005,1
42,2006,1
42,2007,1
42,2008,1
42,2009,0
42,2010,0
42,2011,0
42,2012,0
42,2013,0
42,2014,0
42,2015,0
42,2016,0
42,2017,0
42,2018,0
42,2019,0
43,1990,484
43,1991,469
43,1992,461
43,1993,445
43,1994,440
43,1995,436
43,1996,407
43,1997,438
43,1998,406
43,1999,383
43,2000,343
43,2001,353
43,2002,344
43,2003,318
43,2004,299
43,2005,289
43,2006,295
43,2007,309
43,2008,289
43,2009,271
43,2010,294
43,2011,285
43,2012,275
43,2013,264
43,2014,253
43,2015,243
43,2016,244
43,2017,223
43,2018,209
43,2019,198
44,1990,18719
44,1991,19159
44,1992,19809
44,1993,20683
44,1994,21753
44,1995,22836
44,1996,23581
44,1997,24202
44,1998,24801
44,1999,25186
44,2000,25415
44,2001,25744
44,2002,26147
44,2003,26581
44,2004,26913
44,2005,27201
44,2006,27283
44,2007,27366
44,2008,27193
44,2009,27079
44,2010,26907
44,2011,26927
44,2012,26548
44,2013,26335
44,2014,26051
44,2015,25599
44,2016,24671
44,2017,23791
44,2018,23116
44,2019,22315
45,1990,238
45,1991,212
45,1992,205
45,1993,193
45,1994,190
45,1995,180
45,1996,178
45,1997,179
45,1998,154
45,1999,142
45,2000,132
45,2001,125
45,2002,114
45,2003,103
45,2004,99
45,2005,93
45,2006,85
45,2007,87
45,2008,83
45,2009,86
45,2010,73
45,2011,67
45,2012,59
45,2013,61
45,2014,56
45,2015,54
45,2016,53
45,2017,48
45,2018,45
45,2019,42
46,1990,721
46,1991,649
46,1992,563
46,1993,508
46,1994,520
46,1995,501
46,1996,407
46,1997,382
46,1998,376
46,1999,340
46,2000,335
46,2001,301
46,2002,294
46,2003,271
46,2004,243
46,2005,226
46,2006,190
46,2007,190
46,2008,198
46,2009,200
46,2010,193
46,2011,204
46,2012,192
46,2013,186
46,2014,183
46,2015,182
46,2016,162
46,2017,154
46,2018,137
46,2019,128
47,1990,87
47,1991,84
47,1992,77
47,1993,70
47,1994,64
47,1995,58
47,1996,52
47,1997,47
47,1998,42
47,1999,37
47,2000,33
47,2001,30
47,2002,28
47,2003,26
47,2004,25
47,2005,25
47,2006,24
47,2007,23
47,2008,22
47,2009,22
47,2010,21
47,2011,21
47,2012,21
47,2013,19
47,2014,20
47,2015,21
47,2016,22
47,2017,21
47,2018,21
47,2019,20
48,1990,590
48,1991,568
48,1992,512
48,1993,442
48,1994,374
48,1995,314
48,1996,256
48,1997,236
48,1998,192
48,1999,161
48,2000,147
48,2001,139
48,2002,145
48,2003,139
48,2004,140
48,2005,135
48,2006,137
48,2007,142
48,2008,133
48,2009,129
48,2010,121
48,2011,113
48,2012,109
48,2013,105
48,2014,106
48,2015,112
48,2016,131
48,2017,133
48,2018,113
48,2019,100
49,1990,39306
49,1991,39671
49,1992,39963
49,1993,40462
49,1994,41254
49,1995,41618
49,1996,42276
49,1997,43105
49,1998,44155
49,1999,45115
49,2000,46202
49,2001,46992
49,2002,48061
49,2003,49339
49,2004,50189
49,2005,50723
49,2006,51066
49,2007,51333
49,2008,51513
49,2009,51420
49,2010,50752
49,2011,49816
49,2012,48632
49,2013,47070
49,2014,45218
49,2015,43250
49,2016,41376
49,2017,39543
49,2018,38192
49,2019,36752
50,1990,141
50,1991,140
50,1992,131
50,1993,118
50,1994,119
50,1995,117
50,1996,119
50,1997,116
50,1998,110
50,1999,104
50,2000,114
50,2001,116
50,2002,113
50,2003,117
50,2004,119
50,2005,118
50,2006,106
50,2007,113
50,2008,113
50,2009,100
50,2010,97
50,2011,95
50,2012,93
50,2013,94
50,2014,101
50,2015,98
50,2016,96
50,2017,94
50,2018,91
50,2019,89
51,1990,501
51,1991,486
51,1992,480
51,1993,497
51,1994,504
51,1995,513
51,1996,527
51,1997,547
51,1998,563
51,1999,578
51,2000,591
51,2001,604
51,2002,618
51,2003,624
51,2004,627
51,2005,629
51,2006,633
51,2007,639
51,2008,644
51,2009,648
51,2010,651
51,2011,646
51,2012,637
51,2013,626
51,2014,610
51,2015,593
51,2016,573
51,2017,549
51,2018,528
51,2019,511
52,1990,14
52,1991,14
52,1992,14
52,1993,13
52,1994,13
52,1995,12
52,1996,12
52,1997,11
52,1998,11
52,1999,11
52,2000,10
52,2001,10
52,2002,10
52,2003,10
52,2004,9
52,2005,9
52,2006,9
52,2007,9
52,2008,9
52,2009,9
52,2010,9
52,2011,9
52,2012,9
52,2013,9
52,2014,9
52,2015,9
52,2016,9
52,2017,9
52,2018,9
52,2019,9
53,1990,4724
53,1991,4674
53,1992,4606
53,1993,4645
53,1994,4545
53,1995,4517
53,1996,4402
53,1997,4350
53,1998,4260
53,1999,4189
53,2000,4185
53,2001,4114
53,2002,3847
53,2003,3701
53,2004,3691
53,2005,3639
53,2006,3631
53,2007,3621
53,2008,3395
53,2009,3369
53,2010,3403
53,2011,3556
53,2012,3672
53,2013,3747
53,2014,3470
53,2015,3371
53,2016,3259
53,2017,3143
53,2018,3034
53,2019,2921
54,1990,911
54,1991,894
54,1992,876
54,1993,858
54,1994,838
54,1995,824
54,1996,815
54,1997,799
54,1998,787
54,1999,777
54,2000,755
54,2001,736
54,2002,718
54,2003,704
54,2004,680
54,2005,650
54,2006,610
54,2007,579
54,2008,551
54,2009,532
54,2010,515
54,2011,503
54,2012,490
54,2013,477
54,2014,475
54,2015,479
54,2016,480
54,2017,469
54,2018,464
54,2019,462
55,1990,3581
55,1991,3515
55,1992,3507
55,1993,3537
55,1994,3627
55,1995,3902
55,1996,4132
55,1997,4141
55,1998,4080
55,1999,4012
55,2000,3901
55,2001,3751
55,2002,3640
55,2003,3501
55,2004,3362
55,2005,3176
55,2006,3072
55,2007,2999
55,2008,2886
55,2009,2732
55,2010,2651
55,2011,2413
55,2012,2291
55,2013,2210
55,2014,2083
55,2015,2023
55,2016,1967
55,2017,1967
55,2018,1833
55,2019,1768
56,1990,40613
56,1991,38217
56,1992,36152
56,1993,34013
56,1994,31681
56,1995,30331
56,1996,28067
56,1997,27002
56,1998,26471
56,1999,26324
56,2000,25849
56,2001,25160
56,2002,24308
56,2003,23943
56,2004,23453
56,2005,23163
56,2006,22540
56,2007,21628
56,2008,19889
56,2009,18568
56,2010,16461
56,2011,14300
56,2012,11734
56,2013,10221
56,2014,8965
56,2015,9213
56,2016,8119
56,2017,7650
56,2018,7208
56,2019,6839
57,1990,2414
57,1991,2322
57,1992,2204
57,1993,2067
57,1994,1933
57,1995,1814
57,1996,1715
57,1997,1595
57,1998,1478
57,1999,1329
57,2000,1208
57,2001,1086
57,2002,986
57,2003,915
57,2004,862
57,2005,806
57,2006,758
57,2007,711
57,2008,695
57,2009,703
57,2010,674
57,2011,676
57,2012,684
57,2013,672
57,2014,610
57,2015,558
57,2016,511
57,2017,468
57,2018,430
57,2019,398
58,1990,2162
58,1991,2053
58,1992,1881
58,1993,1822
58,1994,1780
58,1995,1757
58,1996,1789
58,1997,1749
58,1998,1693
58,1999,1658
58,2000,1578
58,2001,1518
58,2002,1512
58,2003,1585
58,2004,1557
58,2005,1574
58,2006,1616
58,2007,1614
58,2008,1576
58,2009,1535
58,2010,1492
58,2011,1461
58,2012,1377
58,2013,1282
58,2014,1249
58,2015,1253
58,2016,1244
58,2017,1221
58,2018,1192
58,2019,1166
59,1990,661
59,1991,681
59,1992,696
59,1993,709
59,1994,723
59,1995,737
59,1996,747
59,1997,722
59,1998,703
59,1999,687
59,2000,675
59,2001,644
59,2002,620
59,2003,608
59,2004,596
59,2005,600
59,2006,582
59,2007,574
59,2008,560
59,2009,530
59,2010,512
59,2011,526
59,2012,532
59,2013,504
59,2014,488
59,2015,475
59,2016,453
59,2017,423
59,2018,411
59,2019,403
60,1990,3214
60,1991,3101
60,1992,3180
60,1993,3255
60,1994,3309
60,1995,3331
60,1996,3327
60,1997,3313
60,1998,3286
60,1999,3250
60,2000,3263
60,2001,3331
60,2002,3416
60,2003,3459
60,2004,3470
60,2005,3475
60,2006,3475
60,2007,3467
60,2008,3464
60,2009,3443
60,2010,3418
60,2011,3373
60,2012,3311
60,2013,3234
60,2014,3147
60,2015,3058
60,2016,2969
60,2017,2881
60,2018,2825
60,2019,2788
61,1990,85
61,1991,76
61,1992,72
61,1993,63
61,1994,56
61,1995,54
61,1996,42
61,1997,38
61,1998,35
61,1999,35
61,2000,33
61,2001,31
61,2002,27
61,2003,28
61,2004,27
61,2005,25
61,2006,24
61,2007,24
61,2008,22
61,2009,19
61,2010,16
61,2011,13
61,2012,13
61,2013,11
61,2014,10
61,2015,11
61,2016,9
61,2017,9
61,2018,8
61,2019,8
62,1990,520
62,1991,518
62,1992,518
62,1993,517
62,1994,521
62,1995,527
62,1996,533
62,1997,540
62,1998,544
62,1999,547
62,2000,548
62,2001,551
62,2002,540
62,2003,535
62,2004,533
62,2005,526
62,2006,510
62,2007,511
62,2008,513
62,2009,516
62,2010,504
62,2011,476
62,2012,466
62,2013,447
62,2014,432
62,2015,418
62,2016,405
62,2017,392
62,2018,384
62,2019,381
63,1990,87377
63,1991,88709
63,1992,90653
63,1993,92305
63,1994,93930
63,1995,94952
63,1996,95540
63,1997,96045
63,1998,96830
63,1999,97220
63,2000,96467
63,2001,95171
63,2002,94271
63,2003,93480
63,2004,92217
63,2005,91795
63,2006,90719
63,2007,89436
