country_id,Year,High_Blood_Pressure,Alcohol,Toxic_Water,Secondhand_smoke,Low_birth_weight,Child_malnutrition,Unsafe_sex,Household_air_pollution,Sedentary_lifestyle,Smoking,Hyperglycemia,High_BMI,Unsafe_sanitation,Lack_of_handwashing_facility,Drugs,Osteoporosis,Stunting_of_growth,Air_Pollution,Poor_Nutrition,Partial_breastfeeding,Elements_Deficiency
186,2006,3781,1064,7099,418,5382,6461,8094,5272,133,1881,1432,1302,5172,3606,306,121,1045,7078,454,1175,528
186,2007,3933,1106,6938,425,5394,6333,8150,5329,138,1924,1498,1387,5046,3548,309,127,1058,7196,473,1108,556
186,2008,4139,1163,7006,439,5394,6363,8040,5442,145,1993,1589,1488,5084,3596,307,132,1063,7409,497,1070,554
186,2009,4310,1214,7130,452,5379,6398,7529,5521,152,2046,1667,1584,5161,3664,288,138,1040,7593,519,1034,527
186,2010,4450,1254,7073,459,5332,6318,6729,5531,157,2083,1734,1667,5105,3646,257,143,1028,7707,535,987,521
186,2011,4556,1256,6995,464,5254,6161,6135,5493,162,2099,1787,1745,5038,3618,233,148,964,7811,548,953,473
186,2012,4634,1262,6753,465,5163,5868,5918,5381,166,2098,1833,1815,4851,3515,226,148,900,7887,560,906,431
186,2013,4711,1279,6462,466,5054,5548,5770,5254,171,2098,1879,1885,4629,3391,224,152,840,7957,571,862,412
186,2014,4834,1326,6266,471,4934,5297,5674,5173,177,2128,1947,1991,4475,3310,224,163,766,8064,588,842,376
186,2015,5036,1362,6068,480,4808,5064,5514,5160,186,2173,2039,2112,4320,3234,219,162,715,8192,619,820,354
186,2016,5210,1427,5928,491,4675,4872,4981,5174,194,2222,2131,2250,4209,3182,200,168,669,8237,643,801,336
186,2017,5417,1494,5794,501,4525,4667,4306,5188,205,2265,2235,2395,4102,3127,176,175,627,8285,672,777,320
186,2018,5559,1524,5320,504,4363,4222,3768,5114,214,2269,2308,2504,3754,2932,155,182,560,8301,693,711,299
186,2019,5729,1568,5038,512,4209,3907,3525,5060,223,2292,2394,2618,3545,2823,146,186,488,8412,718,671,268
187,1990,2,0,0,1,0,0,0,0,0,2,3,2,0,0,0,0,0,0,1,0,0
187,1991,3,0,0,1,0,0,0,0,0,2,3,2,0,0,0,0,0,0,1,0,0
187,1992,3,0,0,1,0,0,0,0,0,2,3,2,0,0,0,0,0,0,1,0,0
187,1993,3,0,0,1,0,0,0,0,0,2,3,2,0,0,0,0,0,0,1,0,0
187,1994,3,0,0,1,0,0,0,0,0,2,3,2,0,0,0,0,0,0,1,0,0
187,1995,3,0,0,1,0,0,0,0,0,2,3,2,0,0,0,0,0,0,1,0,0
187,1996,3,0,0,1,0,0,0,0,0,2,3,2,0,0,0,0,0,0,1,0,0
187,1997,3,0,0,1,0,0,0,0,0,2,3,2,0,0,0,0,0,0,1,0,0
187,1998,3,0,0,1,0,0,0,0,0,2,3,2,0,0,0,0,0,0,1,0,0
187,1999,3,0,0,1,0,0,0,0,0,2,3,2,0,0,0,0,0,0,1,0,0
187,2000,3,0,0,1,0,0,0,0,0,2,3,2,0,0,0,0,0,0,1,0,0
187,2001,3,0,0,1,0,0,0,0,0,2,3,2,0,0,0,0,0,0,1,0,0
187,2002,3,0,0,1,0,0,0,0,0,2,3,2,0,0,0,0,0,0,1,0,0
187,2003,3,0,0,1,0,0,0,0,0,2,3,2,0,0,0,0,0,0,1,0,0
187,2004,3,0,0,1,0,0,0,0,0,2,3,2,0,0,0,0,0,0,1,0,0
187,2005,3,0,0,1,0,0,0,0,0,1,3,2,0,0,0,0,0,0,1,0,0
187,2006,3,0,0,1,0,0,0,0,0,1,3,2,0,0,0,0,0,0,1,0,0
187,2007,3,0,0,1,0,0,0,0,0,1,3,2,0,0,0,0,0,0,1,0,0
187,2008,3,0,0,1,0,0,0,0,0,1,3,2,0,0,0,0,0,0,1,0,0
187,2009,3,0,0,1,0,0,0,0,0,1,3,2,0,0,0,0,0,0,1,0,0
187,2010,2,0,0,1,0,0,0,0,0,1,3,2,0,0,0,0,0,0,1,0,0
187,2011,2,0,0,1,0,0,0,0,0,1,3,2,0,0,0,0,0,0,1,0,0
187,2012,2,0,0,1,0,0,0,0,0,1,3,2,0,0,0,0,0,0,1,0,0
187,2013,2,0,0,1,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0
187,2014,2,0,0,1,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0
187,2015,2,0,0,1,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0
187,2016,2,0,0,1,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0
187,2017,3,0,0,1,0,0,0,0,0,1,3,2,0,0,0,0,0,0,1,0,0
187,2018,3,0,0,1,0,0,0,0,0,1,3,2,0,0,0,0,0,0,1,0,0
187,2019,3,0,0,1,0,0,0,0,0,1,3,2,0,0,0,0,0,0,1,0,0
188,1990,64,6,4,20,21,11,7,55,9,83,84,69,3,3,5,2,1,74,17,1,2
188,1991,66,6,4,20,20,11,7,53,9,83,86,71,2,3,5,2,1,75,18,1,2
188,1992,67,6,4,20,19,10,7,52,9,84,87,73,2,2,5,2,1,74,18,1,1
188,1993,70,6,4,20,19,10,7,51,9,86,90,75,2,2,5,2,1,75,18,1,1
188,1994,73,7,4,21,19,10,7,51,10,87,93,78,2,2,5,2,1,75,18,1,1
188,1995,74,7,4,21,19,10,7,49,10,87,94,79,2,2,5,2,1,74,18,1,1
188,1996,76,7,4,21,19,10,7,48,10,89,97,82,2,2,6,2,1,74,19,1,1
188,1997,80,7,3,22,19,10,7,48,11,92,103,86,2,2,6,2,1,76,20,1,1
188,1998,87,8,3,23,19,10,8,50,12,99,112,91,2,2,6,2,1,80,21,1,1
188,1999,93,9,3,24,19,10,8,51,13,106,119,97,2,2,7,2,1,84,22,1,1
188,2000,94,9,3,24,18,9,8,49,13,106,122,99,2,2,7,2,1,83,22,1,1
188,2001,95,9,3,24,18,9,8,48,14,104,123,100,2,2,7,2,1,81,22,1,1
188,2002,97,10,3,25,18,9,8,47,14,106,128,103,2,2,7,2,1,81,23,1,0
188,2003,99,10,3,25,17,9,8,46,14,107,132,106,1,2,7,2,1,81,23,1,0
188,2004,99,10,3,25,17,9,7,44,14,104,133,107,1,2,7,2,1,78,23,1,0
188,2005,95,10,3,24,16,8,7,42,14,97,130,104,1,2,7,2,1,75,22,1,0
188,2006,97,10,3,24,16,8,8,42,14,98,131,104,1,2,7,2,1,76,22,1,0
188,2007,100,10,3,24,16,8,8,42,15,99,134,104,1,2,7,2,1,77,23,1,0
188,2008,103,9,2,25,16,8,8,43,15,100,136,104,1,2,7,2,1,78,23,0,0
188,2009,106,13,2,25,15,8,8,43,15,102,138,104,1,2,7,10,1,78,24,0,0
188,2010,108,9,2,25,15,8,8,42,15,102,140,104,1,2,7,2,0,80,24,0,0
188,2011,109,9,2,25,14,7,9,42,15,102,143,105,1,1,7,2,0,79,24,0,0
188,2012,111,9,2,25,13,7,9,41,16,102,145,106,1,1,7,2,0,78,25,0,0
188,2013,112,9,2,26,13,7,9,40,16,102,147,107,1,1,7,2,0,78,25,0,0
188,2014,113,8,2,26,12,7,9,38,16,102,149,109,1,1,8,2,0,77,25,0,0
188,2015,114,8,2,26,11,6,9,37,16,101,152,110,1,1,8,2,0,76,25,0,0
188,2016,115,8,2,26,11,6,9,35,17,101,154,112,1,1,8,3,0,76,25,0,0
188,2017,116,8,2,26,10,6,9,34,17,101,156,113,1,1,8,3,0,74,26,0,0
188,2018,116,8,2,26,10,6,9,32,17,100,157,115,1,1,8,3,0,74,26,0,0
188,2019,116,9,2,26,9,6,9,31,17,100,159,116,1,1,8,3,0,73,26,0,0
189,1990,1847,256,38,203,327,77,158,11,318,980,2114,1439,22,37,13,28,2,1281,437,13,3
189,1991,1877,247,36,203,308,74,173,11,326,977,2153,1451,21,36,13,28,2,1292,447,12,2
189,1992,1945,248,36,208,294,72,215,10,339,1007,2235,1488,21,36,15,29,2,1333,467,11,3
189,1993,2060,256,35,218,282,70,232,10,360,1050,2370,1578,20,37,16,31,2,1406,500,11,3
189,1994,2145,258,35,225,271,68,265,10,376,1082,2461,1634,20,37,17,32,2,1457,524,10,3
189,1995,2091,242,34,218,266,65,275,9,369,1020,2397,1601,19,35,17,31,2,1412,509,9,3
189,1996,2206,255,31,227,257,63,330,9,385,1080,2513,1678,17,34,20,32,1,1480,539,9,2
189,1997,2168,239,28,218,252,59,337,8,377,1016,2447,1652,15,31,19,30,1,1437,523,8,3
189,1998,2286,249,27,230,247,56,371,7,400,1054,2596,1760,14,31,21,32,1,1518,554,8,2
189,1999,2336,245,27,233,251,54,488,7,410,1059,2663,1815,14,29,26,34,1,1546,565,7,2
189,2000,2230,236,25,221,256,50,501,6,393,988,2557,1765,12,25,27,33,1,1463,533,7,2
189,2001,2250,253,25,223,253,47,489,5,402,988,2598,1799,12,24,28,35,1,1460,536,5,2
189,2002,2202,265,24,220,243,46,461,5,405,961,2562,1773,11,24,28,35,1,1400,524,5,1
189,2003,2268,292,23,233,233,46,415,4,433,989,2688,1872,10,24,28,37,1,1419,543,5,2
189,2004,2214,316,21,231,217,44,348,4,432,963,2652,1875,9,23,26,38,1,1354,528,5,2
189,2005,2181,338,20,229,203,41,339,3,432,946,2633,1875,8,22,27,39,1,1317,518,5,2
189,2006,2121,338,19,225,190,38,327,3,426,901,2580,1854,7,21,26,39,1,1281,501,5,2
189,2007,2120,354,17,228,179,36,298,3,429,898,2602,1884,6,20,26,40,1,1292,499,4,2
189,2008,2217,393,18,239,174,35,295,2,448,946,2721,1985,6,21,27,42,1,1361,521,4,2
189,2009,2138,381,17,230,168,34,284,2,432,896,2610,1926,6,20,26,39,1,1318,496,4,2
189,2010,2149,375,17,228,161,34,274,2,430,890,2601,1936,5,19,26,38,1,1322,492,4,2
189,2011,2115,363,16,224,155,30,267,2,422,871,2565,1933,5,18,25,37,0,1318,479,4,1
189,2012,2083,351,15,219,148,28,277,2,416,846,2536,1922,5,17,25,34,0,1322,465,4,1
189,2013,2186,357,16,231,145,30,278,2,445,872,2689,2032,5,18,26,36,0,1424,490,4,1
189,2014,2276,364,16,241,140,30,278,2,469,899,2827,2137,5,19,27,37,0,1512,510,3,1
189,2015,2361,371,16,250,134,31,277,2,490,928,2953,2238,5,19,28,38,0,1583,528,3,1
189,2016,2482,379,17,262,128,31,276,2,521,965,3125,2363,5,20,28,40,0,1632,556,3,1
189,2017,2558,385,17,269,122,32,274,1,542,988,3235,2448,5,21,29,40,0,1648,573,3,1
189,2018,2627,391,17,277,118,32,272,1,561,1008,3342,2530,4,21,30,41,0,1705,590,3,1
189,2019,2697,399,17,285,113,32,270,1,580,1028,3448,2611,4,21,30,42,0,1783,605,3,1
190,1990,8485,264,172,1604,4660,1166,98,1034,475,5484,4374,4148,102,222,100,221,212,7699,2649,238,42
190,1991,9125,273,157,1647,4456,1044,102,977,532,5878,4777,4428,91,210,108,233,182,8042,2830,215,39
190,1992,9585,285,144,1670,4238,938,106,903,574,6160,5054,4669,81,196,116,243,159,8287,2946,196,36
190,1993,10040,297,132,1692,4022,843,110,828,625,6452,5352,4896,72,184,125,254,140,8569,3065,177,34
190,1994,10286,304,122,1682,3795,747,112,740,666,6564,5545,5016,64,171,133,262,125,8697,3112,156,31
190,1995,11065,314,114,1755,3571,660,120,688,737,6913,6034,5392,58,163,143,274,112,9233,3311,137,30
190,1996,11410,323,105,1769,3332,577,124,610,772,7066,6339,5556,51,151,152,281,100,9544,3382,119,29
190,1997,11884,344,99,1808,3108,505,128,539,799,7347,6736,5820,45,141,165,293,89,10121,3488,103,27
190,1998,12319,365,94,1842,2873,440,133,468,837,7554,7157,6042,41,133,178,303,79,10693,3586,89,25
190,1999,12630,385,91,1865,2694,368,138,400,871,7679,7512,6207,38,127,190,310,57,11162,3651,79,20
190,2000,12895,404,88,1884,2557,328,143,341,911,7792,7823,6353,35,124,201,320,49,11419,3714,72,20
190,2001,13181,418,85,1903,2432,296,148,290,949,7892,8128,6531,33,121,212,328,44,11537,3789,65,19
190,2002,13471,435,83,1917,2303,265,153,243,989,7987,8454,6728,32,118,223,340,37,11588,3872,60,17
190,2003,13750,460,82,1926,2176,240,156,200,1038,8089,8791,6916,32,117,234,374,33,11619,3958,53,17
190,2004,14038,469,81,1933,2026,221,162,163,1076,8169,9113,7144,32,116,245,366,31,11665,4039,49,17
190,2005,14314,481,81,1947,1911,204,169,136,1113,8295,9422,7387,33,115,255,363,27,11762,4119,45,15
190,2006,14581,498,82,1962,1809,186,176,114,1151,8423,9730,7646,33,116,264,374,22,12012,4197,43,15
190,2007,14862,513,83,1975,1719,174,184,95,1193,8544,10066,7935,34,116,272,379,20,12341,4279,40,14
190,2008,15187,529,84,1994,1644,166,192,79,1240,8696,10437,8257,36,118,281,390,18,12766,4374,39,12
190,2009,15492,550,85,2012,1586,159,199,66,1288,8857,10789,8568,37,120,290,407,17,13155,4466,37,12
190,2010,15857,565,87,2041,1554,155,208,57,1338,9046,11156,8900,38,122,300,404,17,13538,4573,36,12
190,2011,16172,590,89,2066,1489,149,220,50,1347,9199,11448,9218,40,124,311,430,16,13708,4659,34,12
190,2012,16550,603,88,2093,1355,136,230,45,1349,9372,11791,9535,39,123,322,419,15,13800,4768,31,12
190,2013,17000,623,86,2131,1256,126,238,40,1356,9583,12188,9892,37,122,332,426,13,13910,4905,28,10
190,2014,17431,643,85,2168,1161,117,245,36,1377,9782,12569,10234,36,122,343,436,12,13963,5030,26,10
190,2015,17877,661,83,2212,1070,108,250,33,1421,9999,12971,10574,34,121,353,448,11,14063,5169,23,9
190,2016,18358,677,81,2262,981,100,254,30,1472,10234,13420,10924,32,120,363,453,10,14139,5325,21,9
190,2017,18849,697,80,2314,895,93,259,27,1526,10471,13872,11279,30,119,372,469,9,14320,5474,19,8
190,2018,19284,714,78,2362,808,86,264,24,1565,10686,14279,11644,28,117,383,479,8,14670,5601,17,8
190,2019,19680,723,76,2405,738,79,268,21,1605,10859,14656,12000,27,115,393,473,7,15083,5709,15,7
191,1990,71532,2889,2559,18800,43066,18311,871,9489,8433,64629,34839,43299,1604,3590,480,1131,3220,68783,22616,3964,778
191,1991,72997,3077,2391,18237,40926,16721,890,8368,8620,65421,34582,44822,1481,3256,493,1161,2908,68642,23011,3598,714
191,1992,74415,3263,2263,17740,38755,15404,896,7325,8842,66489,34304,46047,1387,2995,506,1185,2639,68704,23401,3308,653
191,1993,76385,3425,2185,17353,36411,14256,907,6403,9124,67640,34347,47490,1325,2796,522,1202,2406,69181,23881,3065,604
191,1994,78764,3593,2158,17133,34613,13471,924,5618,9436,68556,34640,49087,1296,2671,540,1245,2239,69956,24437,2904,568
191,1995,80282,3690,2135,16809,32905,12762,927,4897,9614,69028,34779,50025,1267,2543,555,1242,2088,70313,24728,2753,539
191,1996,80497,3719,2065,16186,30573,11721,914,4186,9602,68420,34767,50146,1205,2352,569,1232,1897,69239,24594,2533,495
191,1997,82550,3752,2025,15812,28638,10681,909,3609,9849,68782,35649,50903,1159,2191,584,1258,1687,69631,24920,2309,433
191,1998,83331,3752,1980,15261,26774,9575,906,3059,9898,67844,36131,51062,1110,2019,598,1254,1474,68899,24840,2067,391
191,1999,81610,4071,1911,14452,24706,8512,903,2539,9578,65054,35671,50358,1047,1816,614,1207,1259,66532,24113,1832,358
191,2000,79057,3588,1782,13443,22810,7373,870,2090,9236,61664,34755,48789,951,1590,608,1195,1052,63190,22970,1562,285
191,2001,82359,3555,1679,13161,21469,6232,858,1827,9688,63267,36160,49891,870,1463,619,1295,841,64065,23465,1291,221
191,2002,86457,3485,1598,12966,20182,5210,850,1598,10356,65542,37947,51207,805,1351,633,1386,690,65625,24393,1049,196
191,2003,86359,3517,1308,12452,18531,3996,853,1369,10359,65681,38473,51413,641,1171,643,1570,530,65271,23744,739,156
191,2004,85559,3498,1133,11970,16778,3012,860,1172,10255,65550,39036,51443,535,1007,653,1691,363,64537,22989,524,108
191,2005,84629,3455,995,11653,14998,2364,890,1015,10169,65198,39842,51623,454,890,658,1798,271,63726,22239,384,86
191,2006,86652,3420,919,11760,13279,1940,902,913,10747,65903,43082,53071,401,834,670,2063,202,66008,22453,298,68
191,2007,88634,3389,853,11989,11855,1669,920,828,11464,67059,48092,54794,357,801,698,2330,160,69511,22947,242,57
191,2008,91683,3377,800,12404,10752,1489,975,763,12351,69302,54624,57341,322,784,739,2512,131,74525,23831,203,49
191,2009,95309,3500,702,13049,10059,1392,1039,716,13235,74767,61699,60970,269,770,802,2481,116,80631,25202,177,49
191,2010,96371,3564,645,13275,9491,1305,1089,650,13668,77755,65450,62815,236,756,837,2535,103,83483,25645,158,47
191,2011,97390,3597,608,13340,8602,1244,1132,584,13883,80050,67020,64144,211,757,868,2617,94,85151,25934,138,46
191,2012,98699,3579,580,13310,8196,1220,1168,523,14095,81040,68074,65334,191,785,897,2719,83,86438,26384,127,46
191,2013,101837,3625,563,13512,8059,1247,1217,476,14559,82736,70063,67769,176,843,955,2835,77,88926,27339,122,49
191,2014,103834,3709,542,13737,7930,1256,1256,432,14807,84720,71649,70164,161,900,1035,2946,71,90635,28106,116,52
191,2015,103757,3745,519,13792,7590,1231,1277,383,14787,84934,71953,71596,146,929,1090,2958,66,90846,28311,110,52
191,2016,105076,3789,507,14083,7248,1227,1312,343,15097,85437,72788,73795,136,965,1190,3038,62,89715,28839,104,53
191,2017,106598,3848,494,14351,6648,1190,1340,307,15585,86087,73478,76187,126,971,1249,3094,56,88390,29278,96,50
191,2018,106944,3882,480,14384,6184,1140,1354,268,15713,85638,72698,77741,116,942,1278,3131,52,87704,29421,90,47
191,2019,109162,3941,469,14606,5769,1105,1375,236,16158,86170,72369,80118,108,924,1309,3178,48,88623,29953,85,43
192,1990,5502,603,1007,1657,1414,3554,122,52,243,3134,1220,2533,795,618,123,38,643,4871,2475,729,26
192,1991,5873,626,886,1656,1398,3355,122,52,262,3279,1330,2691,699,599,132,38,610,5127,2696,676,25
192,1992,6134,636,853,1654,1369,3227,125,50,277,3266,1423,2813,671,603,138,38,586,5313,2859,652,26
192,1993,7089,742,860,1734,1317,3102,138,53,317,3815,1683,3269,676,599,167,42,561,5990,3355,634,27
192,1994,7412,815,936,1746,1264,3065,146,51,331,3916,1805,3435,738,576,181,40,549,6258,3511,642,28
192,1995,7403,854,944,1700,1219,2955,152,47,331,3804,1835,3441,745,527,203,37,525,6253,3527,628,25
192,1996,7755,962,915,1698,1173,2791,169,44,341,3992,1949,3647,721,504,243,37,492,6499,3729,601,25
192,1997,7785,1066,860,1661,1136,2639,180,40,338,3969,1981,3718,677,484,267,37,458,6519,3759,576,23
192,1998,7719,1152,776,1592,1111,2447,172,34,334,3875,1978,3727,610,432,276,36,415,6431,3731,545,20
192,1999,7645,1167,677,1498,1096,2212,170,30,334,3653,1972,3720,532,358,290,34,364,6228,3713,505,18
192,2000,7556,1159,544,1431,1081,1994,166,26,332,3479,1961,3685,427,311,302,32,322,6051,3606,454,16
192,2001,7705,1217,444,1405,1085,1797,161,25,337,3440,2028,3792,347,281,298,33,284,5960,3631,408,15
192,2002,8215,1328,360,1421,1088,1606,154,25,358,3591,2215,4087,281,251,289,35,248,5952,3844,363,14
192,2003,8640,1447,291,1435,1090,1462,159,25,374,3761,2392,4336,226,227,311,37,221,5838,3994,326,13
192,2004,9199,1598,244,1468,1091,1339,176,25,395,3944,2620,4674,189,205,340,39,197,5834,4181,294,14
192,2005,9765,1766,213,1509,1097,1240,191,25,418,4132,2854,5034,165,188,380,42,178,6000,4380,270,14
192,2006,9818,1828,185,1494,1106,1162,193,23,421,4074,2944,5124,143,173,382,42,162,6064,4348,247,14
192,2007,9747,1879,164,1467,1111,1107,197,21,421,4038,3007,5152,126,161,392,41,150,6193,4279,228,13
192,2008,9447,1882,147,1419,1116,1068,198,18,411,3862,3011,5076,113,150,392,39,141,6223,4084,209,13
192,2009,8639,1759,130,1302,1113,1016,203,15,384,3465,2845,4696,100,137,381,35,131,5877,3689,187,12
192,2010,8476,1740,111,1257,1097,955,205,13,383,3348,2852,4657,86,124,382,34,120,5850,3592,164,12
192,2011,8798,1814,95,1284,1083,911,212,12,403,3393,3022,4907,74,114,391,34,111,6118,3705,144,12
192,2012,9055,1895,78,1298,1055,860,217,10,420,3432,3168,5142,60,103,412,33,102,6345,3777,126,12
192,2013,9489,2057,68,1334,1027,820,222,9,442,3628,3371,5487,52,98,453,35,94,6691,3939,114,11
192,2014,9870,2201,57,1367,988,770,229,8,468,3776,3589,5806,44,89,498,34,86,6975,4096,100,11
192,2015,10206,2278,53,1393,962,725,223,7,498,3859,3804,6059,41,82,523,34,79,7181,4258,90,11
192,2016,10469,2289,53,1411,906,677,220,6,519,3913,4027,6251,40,78,526,35,72,7174,4383,85,10
192,2017,10681,2303,51,1424,860,633,217,6,538,3940,4239,6415,39,73,532,36,66,7092,4484,81,10
192,2018,11099,2328,49,1459,814,592,215,6,571,4011,4508,6678,37,68,539,37,61,7187,4655,77,9
192,2019,11339,2349,47,1476,766,556,213,5,590,4044,4701,6872,36,64,545,37,56,7216,4727,74,9
193,1990,15,2,3,5,5,6,1,11,1,16,14,10,2,1,1,0,1,14,5,0,0
193,1991,16,2,2,5,5,5,1,11,1,16,15,11,2,1,1,0,1,13,5,0,0
193,1992,16,2,2,5,5,4,1,10,1,16,15,11,1,1,1,0,1,13,5,0,0
193,1993,17,1,2,5,4,4,1,10,1,16,16,12,1,1,1,0,1,12,5,0,0
193,1994,17,1,2,5,4,4,1,9,1,15,16,12,1,1,1,0,0,12,4,0,0
193,1995,17,1,2,5,4,3,1,9,2,15,17,13,1,1,1,0,0,11,4,0,0
193,1996,18,1,2,5,4,3,1,8,2,16,18,13,1,1,1,0,0,11,4,0,0
193,1997,18,1,2,5,3,3,1,8,2,16,19,13,1,1,1,0,0,10,4,0,0
193,1998,19,1,2,5,3,3,1,8,2,15,19,14,1,1,1,0,0,10,4,0,0
193,1999,19,1,2,5,3,2,1,7,2,15,20,14,1,1,1,0,0,11,4,0,0
193,2000,19,2,1,5,3,2,1,7,2,15,20,14,1,1,1,0,0,10,4,0,0
193,2001,19,1,1,5,3,2,1,6,2,15,20,15,1,0,1,0,0,10,4,0,0
193,2002,20,1,1,5,2,2,1,6,2,15,21,15,1,0,1,0,0,9,4,0,0
193,2003,20,1,1,5,2,1,1,5,2,15,21,16,1,0,1,0,0,9,4,0,0
193,2004,20,1,1,5,2,1,1,5,2,15,22,16,1,0,1,0,0,9,4,0,0
193,2005,21,1,1,5,2,1,1,5,2,15,22,16,1,0,1,0,0,8,4,0,0
193,2006,21,1,1,5,2,1,1,4,2,15,23,16,1,0,1,0,0,8,4,0,0
193,2007,21,1,1,5,2,1,1,4,2,15,23,16,1,0,1,0,0,8,5,0,0
193,2008,22,1,1,5,2,1,1,4,2,15,23,16,1,0,1,0,0,8,5,0,0
193,2009,22,1,1,5,2,1,1,4,2,15,24,16,1,0,1,0,0,7,5,0,0
193,2010,22,1,1,5,1,1,1,3,2,16,24,17,0,0,1,0,0,7,5,0,0
193,2011,23,1,1,5,1,1,1,3,2,16,25,17,0,0,1,0,0,7,5,0,0
193,2012,23,1,1,5,1,1,1,3,2,16,25,17,0,0,1,0,0,7,5,0,0
193,2013,23,1,1,5,1,1,1,3,2,16,26,17,0,0,1,0,0,6,5,0,0
193,2014,24,1,1,5,1,1,1,2,2,16,26,18,0,0,1,0,0,6,5,0,0
193,2015,24,1,1,5,1,1,1,2,2,16,26,18,0,0,1,0,0,6,5,0,0
193,2016,24,1,1,5,1,1,2,2,2,16,27,18,0,0,1,0,0,6,5,0,0
193,2017,24,1,1,5,1,1,2,2,2,16,27,19,0,0,1,0,0,6,5,0,0
193,2018,25,1,1,5,1,1,2,2,2,17,28,19,0,0,1,0,0,6,5,0,0
193,2019,25,1,1,5,1,1,2,2,3,17,28,19,0,0,1,0,0,6,5,0,0
194,1990,9524,8596,18850,964,21429,27738,57490,22960,132,3862,5244,1681,13995,10859,263,416,7258,25378,861,3738,2453
194,1991,10030,9219,19350,1010,21552,28615,61936,23774,139,4106,5603,1771,14362,11212,286,434,7433,26281,908,3794,2513
194,1992,10397,9615,19578,1038,21735,29091,65272,24327,143,4282,5885,1829,14541,11407,303,454,7536,26908,940,3822,2540
194,1993,10879,10201,19692,1075,22515,29313,67703,25168,149,4515,6231,1919,14631,11577,317,468,7588,27856,984,3806,2570
194,1994,11359,10775,19677,1100,23197,29066,69386,25789,155,4733,6572,2015,14625,11634,327,487,7513,28584,1027,3762,2559
194,1995,11784,11238,19574,1123,24027,28910,70437,26417,162,4918,6873,2097,14550,11663,333,499,7436,29336,1067,3725,2519
194,1996,12241,11790,19196,1147,24953,28507,70926,27029,168,5106,7181,2209,14272,11602,336,518,7296,30125,1109,3614,2450
194,1997,12634,12255,18857,1165,25855,28107,71259,27447,173,5244,7440,2340,14019,11552,335,528,7144,30796,1145,3537,2363
194,1998,13129,12899,18223,1185,26540,27277,71444,27809,181,5414,7755,2522,13543,11405,333,543,6852,31459,1191,3392,2240
194,1999,13544,13379,17302,1189,27152,26007,71490,27901,187,5530,8017,2700,12853,11076,331,560,6395,31848,1232,3194,2095
194,2000,13974,13799,16254,1192,27903,24744,71511,28075,196,5639,8291,2888,12068,10693,330,583,5945,32273,1285,2958,1899
194,2001,14257,13925,15393,1188,28406,23398,70678,28167,202,5696,8471,3069,11426,10391,327,583,5046,32593,1329,2772,1525
194,2002,14448,13873,14435,1156,28157,22161,69327,27759,207,5702,8596,3235,10712,9965,321,603,4532,32310,1359,2584,1349
194,2003,14571,13866,13209,1114,27749,20649,68963,27160,212,5708,8684,3417,9805,9394,320,605,4219,31825,1383,2350,1283
194,2004,14761,13869,12796,1108,28272,19605,68880,27348,216,5746,8825,3625,9502,9342,321,616,3164,32284,1410,2268,861
194,2005,14821,13702,12135,1084,28805,18882,64393,27162,222,5724,8897,3796,9016,9061,303,617,2972,32364,1426,2156,811
194,2006,14859,13510,11615,1057,29000,18040,58855,26736,225,5707,8990,3962,8630,8772,277,626,2870,32235,1440,2045,809
194,2007,14814,13443,11243,1027,28938,17062,56976,26146,227,5713,9077,4130,8360,8518,268,633,2651,31911,1448,1915,763
194,2008,14701,13243,10738,990,28585,15984,54068,25321,231,5684,9147,4264,7987,8164,256,638,2543,31295,1446,1763,757
194,2009,14723,13253,10399,971,28462,15698,50688,24777,234,5711,9302,4473,7742,7932,242,648,2924,31060,1457,1646,974
194,2010,14774,13270,10336,978,28729,15412,48432,24689,240,5728,9452,4698,7701,7957,233,664,2644,31435,1471,1606,857
194,2011,14961,13334,10191,992,28581,15244,46164,24445,247,5770,9670,4992,7599,7900,225,679,2650,31747,1501,1538,891
194,2012,15292,13600,10485,1024,28386,15678,41736,24316,254,5846,9988,5387,7825,8042,210,700,2987,32309,1547,1520,1054
194,2013,15761,14050,11373,1092,28459,16686,35156,24706,264,5947,10412,5875,8494,8592,187,726,2812,33609,1605,1574,923
194,2014,16137,14434,11776,1146,28286,17164,29461,24806,273,6012,10760,6327,8803,8866,166,766,2868,34383,1652,1571,926
194,2015,16421,14573,11391,1154,27508,16096,26765,24170,283,6031,11004,6691,8523,8550,156,761,2833,33893,1693,1442,968
194,2016,16902,14835,11210,1196,28643,15308,25558,24618,292,6098,11392,7124,8390,8507,154,784,2392,34497,1757,1365,789
194,2017,17246,14832,10471,1173,26962,12890,22788,23505,301,6077,11632,7454,7836,7837,145,801,1989,32931,1800,1158,731
194,2018,17903,15141,9881,1205,25974,12220,20462,23341,316,6190,12031,7954,7394,7532,139,846,2067,32853,1880,1042,806
194,2019,18453,15356,9199,1224,24873,11049,20001,23001,328,6273,12290,8393,6882,7145,141,864,1903,32485,1945,904,786
